Time,User full name,Affected user,Event context,Component,Event name,Description,Origin
"22/10/20, 13:52",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"22/10/20, 13:52",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"22/10/20, 13:04",anonfirstname31 anonlastname31,anonfirstname73 anonlastname73,Course: test_anon,System,User profile viewed,The user with id '143' viewed the profile for the user with id '185' in the course with id '11'.,
"22/10/20, 12:32",anonfirstname73 anonlastname73,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '185' viewed the 'assign' activity with course module id '640'.,
"22/10/20, 12:32",anonfirstname73 anonlastname73,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '185' has viewed the submission status page for the assignment with course module id '640'.,
"22/10/20, 12:32",anonfirstname73 anonlastname73,-,Course: test_anon,System,Course viewed,The user with id '185' viewed the course with id '11'.,
"22/10/20, 12:32",anonfirstname73 anonlastname73,-,Forum: Announcements,Forum,Some content has been posted.,The user with id '185' has posted content in the forum post with id '274' in the discussion '35' located in the forum with course module id '600'.,
"22/10/20, 12:32",anonfirstname73 anonlastname73,-,Forum: Announcements,Forum,Post created,The user with id '185' has created the post with id '274' in the discussion with id '35' in the forum with course module id '600'.,
"22/10/20, 12:31",anonfirstname73 anonlastname73,-,Forum: Announcements,Forum,Discussion viewed,The user with id '185' has viewed the discussion with id '35' in the forum with course module id '600'.,
"22/10/20, 12:31",anonfirstname73 anonlastname73,-,Forum: Announcements,Forum,Course module viewed,The user with id '185' viewed the 'forum' activity with course module id '600'.,
"22/10/20, 12:31",anonfirstname73 anonlastname73,-,Course: test_anon,System,Course viewed,The user with id '185' viewed the course with id '11'.,
"22/10/20, 12:15",anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Course: test_anon,Overview report,Grade overview report viewed,The user with id '143' viewed the overview report in the gradebook.,
"22/10/20, 12:15",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"22/10/20, 11:38",anonfirstname31 anonlastname31,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '143' viewed the 'resource' activity with course module id '645'.,
"22/10/20, 10:44",anonfirstname31 anonlastname31,-,URL: Webinar Recording,URL,Course module viewed,The user with id '143' viewed the 'url' activity with course module id '644'.,
"22/10/20, 10:44",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"22/10/20, 10:19",anonfirstname71 anonlastname71,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '183' has viewed the submission status page for the assignment with course module id '623'.,
"22/10/20, 10:19",anonfirstname71 anonlastname71,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '183' viewed the 'assign' activity with course module id '623'.,
"22/10/20, 10:19",anonfirstname71 anonlastname71,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '183' viewed the instance list for the module 'assign' in the course with id '11'.,
"22/10/20, 10:19",anonfirstname71 anonlastname71,-,Course: test_anon,System,Course viewed,The user with id '183' viewed the course with id '11'.,
"22/10/20, 10:09",anonfirstname12 anonlastname12,anonfirstname71 anonlastname71,Course: test_anon,System,User profile viewed,The user with id '124' viewed the profile for the user with id '183' in the course with id '11'.,
"22/10/20, 10:07",anonfirstname12 anonlastname12,anonfirstname72 anonlastname72,Course: test_anon,System,User profile viewed,The user with id '124' viewed the profile for the user with id '184' in the course with id '11'.,
"22/10/20, 10:05",anonfirstname12 anonlastname12,-,Assignment: Assignment 1: Working with data,Assignment,Grading table viewed,The user with id '124' viewed the grading table for the assignment with course module id '623'.,
"22/10/20, 10:05",anonfirstname12 anonlastname12,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '124' has viewed the submission status page for the assignment with course module id '623'.,
"22/10/20, 10:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"22/10/20, 10:03",anonfirstname12 anonlastname12,-,Course: test_anon,Logs,Log report viewed,The user with id '124' viewed the log report for the course with id '11'.,
"22/10/20, 10:02",anonfirstname12 anonlastname12,-,File: Slides of Webinar 2,System,Course module updated,The user with id '124' updated the 'resource' activity with course module id '645'.,
"22/10/20, 10:02",anonfirstname12 anonlastname12,-,File: Slides of Webinar 2,System,Course module created,The user with id '124' created the 'resource' activity with course module id '645'.,
"22/10/20, 09:59",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"22/10/20, 09:59",anonfirstname12 anonlastname12,-,URL: Webinar Recording,System,Course module created,The user with id '124' created the 'url' activity with course module id '644'.,
"22/10/20, 09:55",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"22/10/20, 09:54",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"22/10/20, 09:51",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"22/10/20, 09:51",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"22/10/20, 09:50",anonfirstname62 anonlastname62,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '174' has viewed the submission status page for the assignment with course module id '640'.,
"22/10/20, 09:50",anonfirstname62 anonlastname62,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '174' viewed the 'assign' activity with course module id '640'.,
"22/10/20, 09:49",anonfirstname62 anonlastname62,-,URL: Video Talk: Feature Engineering for Student Modeling,URL,Course module viewed,The user with id '174' viewed the 'url' activity with course module id '634'.,
"22/10/20, 09:48",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"22/10/20, 09:43",anonfirstname65 anonlastname65,-,Forum: Announcements,Forum,Discussion viewed,The user with id '177' has viewed the discussion with id '35' in the forum with course module id '600'.,
"22/10/20, 09:43",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"22/10/20, 09:41",anonfirstname65 anonlastname65,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '177' viewed the 'assign' activity with course module id '640'.,
"22/10/20, 09:41",anonfirstname65 anonlastname65,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '177' has viewed the submission status page for the assignment with course module id '640'.,
"22/10/20, 09:40",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"22/10/20, 09:35",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"22/10/20, 08:56",anonfirstname31 anonlastname31,-,URL: Syllabus info SVHI.06.016 (20/21 A block mode),URL,Course module viewed,The user with id '143' viewed the 'url' activity with course module id '603'.,
"22/10/20, 08:55",anonfirstname69 anonlastname69,-,URL: Kaggle example notebook,URL,Course module viewed,The user with id '181' viewed the 'url' activity with course module id '638'.,
"22/10/20, 08:55",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course module instance list viewed,The user with id '143' viewed the list of resources in the course with id '11'.,
"22/10/20, 08:54",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"22/10/20, 08:54",anonfirstname69 anonlastname69,-,URL: The OULAD dataset on Kaggle,URL,Course module viewed,The user with id '181' viewed the 'url' activity with course module id '637'.,
"22/10/20, 08:54",anonfirstname69 anonlastname69,-,URL: Kaggle,URL,Course module viewed,The user with id '181' viewed the 'url' activity with course module id '635'.,
"22/10/20, 08:54",anonfirstname69 anonlastname69,-,File: Better to be frustrated than bored!,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '643'.,
"22/10/20, 08:54",anonfirstname69 anonlastname69,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '642'.,
"22/10/20, 08:53",anonfirstname69 anonlastname69,-,File: Some basics about descriptives,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '641'.,
"22/10/20, 08:53",anonfirstname31 anonlastname31,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '143' has viewed the submission status page for the assignment with course module id '640'.,
"22/10/20, 08:53",anonfirstname31 anonlastname31,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '143' viewed the 'assign' activity with course module id '640'.,
"22/10/20, 08:52",anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Course: test_anon,User report,Grade user report viewed,The user with id '143' viewed the user report in the gradebook.,
"22/10/20, 08:51",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
